 Code Secteur ; Libellé Secteur ; Code Rayon ; Libellé Rayon ; Code Groupe de Famille  ; Libellé  Groupe de Famille  ; Code Famille  ; Libellé  Famille  ; Code Sous-Famille  ; Libellé  Sous-Famille  ; Code Unité de Besoin  ; Code UG  ; EAN ; Article Libellé Court ; Article Libellé Long ; Libellé Marque ; Libellé Fournisseur ; PAHT ; PV Mag ; PV Mag HT ; TVA en % ; Quantité vendue * ; Type Qté ; Montant achat HT * ; Montant vente TTC * ; Marge en valeur ; Marge en % ; Stock en quantité ;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;1;1217089;5,449E+12; PET 1.25L FANTA OR ; PET 1.25L FANTA ORANGE SA ; FANTA ; COCA COLA EUROPACIFI ;1,41;1,33;1,26;0,055;17; UVC ;23,97;24,65;-0,6050711;-0,02326682;7;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;2;1009106;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;20,35;20,95;-0,4921801;-0,02226833;284;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;2;1009106;3,12448E+12; ORANGINA 4X50CL ; ORANGINA STANDARD 4X50CL ; ORANGINA ; ORANGINA SCHWEPPES ;4,07;4,19;3,97;0,055;5; UVC ;20,35;20,95;-0,4921801;-0,02226833;71;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;1156612;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;28,8;32,1;1,62654;0,04802942;156;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;1156612;3,12448E+12; ORANGINA X12 ; ORANGINA BTE 12X15CL ; ORANGINA ; ORANGINA SCHWEPPES ;4,8;5,35;5,07;0,055;6; UVC ;28,8;32,1;1,62654;0,04802942;13;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;4268803;1;  ;  ;  ;  ;  ;  ;  ;  ;16;  ;54,4;55,2;-2,077725;-0,03567768;906;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;4268803;3,12448E+12; CAN 6X33CL ORANGIN ; CAN 6X33CL ORANGINA STD ; ORANGINA ; ORANGINA SCHWEPPES ;3,4;3,45;3,27;0,055;16; UVC ;54,4;55,2;-2,077725;-0,03567768;151;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;3371589;1;  ;  ;  ;  ;  ;  ;  ;  ;9;  ;63,54;62,01;-4,762749;-0,07280203;936;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;3371589;3,12448E+12; BTE 12X33CL ORANGI ; BTE 12X33CL ORANGINA JAUN ; ORANGINA ; ORANGINA SCHWEPPES ;7,06;6,89;6,53;0,055;9; UVC ;63,54;62,01;-4,762749;-0,07280203;78;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;2775495;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;10,23;11,37;0,5472512;0,04562194;60;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;2775495;3,12448E+12; CAN 6X33CL ORANGIN ; CAN 6X33CL ORANGINA LIGHT ; ORANGINA ; ORANGINA SCHWEPPES ;3,41;3,79;3,59;0,055;3; UVC ;10,23;11,37;0,5472512;0,04562194;10;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;3686297;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;6,78;8,97;1,72237;0,1820042;42;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;3686297;3,56007E+12; 6X33CL PULP ORANG ; 6X33CL PULP ORANG CRF CLA ; CRF CLASS ; REFRESCO FRANCE ;2,26;2,99;2,83;0,055;3; UVC ;6,78;8,97;1,72237;0,1820042;7;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;1009096;1;  ;  ;  ;  ;  ;  ;  ;  ;17;  ;61,2;51,85;-12,05308;-0,2203418;1140;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;3;1009096;5,449E+12; BTE 6X33CL FANTA O ; BTE 6X33CL FANTA ORANGE ; FANTA ; COCA COLA EUROPACIFI ;3,6;3,05;2,89;0,055;17; UVC ;61,2;51,85;-12,05308;-0,2203418;190;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;10;3222701;1;  ;  ;  ;  ;  ;  ;  ;  ;36;  ;56,88;52,2;-7,401327;-0,1343961;93;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;10;3222701;5,449E+12; PET 1.25L FANTA CI ; PET 1.25L FANTA CITRON ; FANTA ; COCA COLA EUROPACIFI ;1,58;1,49;1,41;0,055;36; UVC ;56,88;52,2;-7,401327;-0,1343961;93;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;12;1027017;1;  ;  ;  ;  ;  ;  ;  ;  ;13;  ;46,15;46,15;-2,405924;-0,04941488;84;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;12;1027017;5,449E+12; BTE 6X33CL FANTA C ; BTE 6X33CL FANTA CITRON ; FANTA ; COCA COLA EUROPACIFI ;3,55;3,09;2,93;0,055;13; UVC ;46,15;46,15;-2,405924;-0,04941488;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;89;1239631;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;22,14;23,94;0,5519431;0,02185334;90;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;89;1239631;3,12448E+12; ORANGINA X6 ; ORANGINA STD PET 6X25CL ; ORANGINA ; ORANGINA SCHWEPPES ;3,69;3,99;3,78;0,055;6; UVC ;22,14;23,94;0,5519431;0,02185334;15;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;1009108;1;  ;  ;  ;  ;  ;  ;  ;  ;2;  ;9,06;10,84;1,214882;0,1062312;96;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;1009108;3,12448E+12; 6X25CL BLE ORANGIN ; 6X25CL BLE ORANGINA VP ; ORANGINA ; ORANGINA SCHWEPPES ;4,53;5,42;5,14;0,055;2; UVC ;9,06;10,84;1,214882;0,1062312;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;1470610;1;  ;  ;  ;  ;  ;  ;  ;  ;7;  ;2,87;6,44;3,234265;0,4760333;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;1470610;3,56007E+12; PET 1,5L SODA ZERO ; PET 1,5L SODA ZERO AGRUM. ; CRF SENSAT ; SOURCES ALMA FACTURA ;0,41;0,92;0,87;0,055;7; UVC ;2,87;6,44;3,234265;0,4760333;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;4112500;1;  ;  ;  ;  ;  ;  ;  ;  ;3;  ;1,53;2,37;0,7164455;0,2865381;5;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;4112500;3,56007E+12; 1L GINGER ALE CRF ; 1L GINGER ALE CRF SENS ; CRF SENSAT ; LAITERIE SAINT DENIS ;0,51;0,85;0,81;0,055;3; UVC ;1,53;2,37;0,7164455;0,2865381;5;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;3743843;1;  ;  ;  ;  ;  ;  ;  ;  ;33;  ;117,15;120,45;-2,979384;-0,02344592;378;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;3743843;5,449E+12; BTE 6X33CL FANTA M ; BTE 6X33CL FANTA MANG FRT ; FANTA ; COCA COLA EUROPACIFI ;3,55;3,09;2,93;0,055;33; UVC ;117,15;120,45;-2,979384;-0,02344592;63;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;3932755;1;  ;  ;  ;  ;  ;  ;  ;  ;16;  ;24,32;23,2;-2,329479;-0,09517399;13;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;3932755;5,449E+12; PET 1.25L FANTA AG ; PET 1.25L FANTA AGRUMES ; FANTA ; COCA COLA EUROPACIFI ;1,52;1,33;1,26;0,055;16; UVC ;24,32;23,2;-2,329479;-0,09517399;13;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;1451126;1;  ;  ;  ;  ;  ;  ;  ;  ;58;  ;96,86;84,1;-17,14436;-0,1932292;36;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;1451126;5,449E+12; FTA EXOT MG PS PET ; FTA EXOT MG PS PET 1.25L ; FANTA ; COCA COLA EUROPACIFI ;1,67;1,33;1,26;0,055;58; UVC ;96,86;84,1;-17,14436;-0,1932292;36;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;4124583;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;2,85;2,99;-0,01587678;-0,005033136;12;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;1; SODAS ;99;4124583;5,449E+12; BTE 6X33CL SPRITE ; BTE 6X33CL SPRITE SANS S ; SPRITE ; COCA COLA EUROPACIFI ;2,85;2,99;2,83;0,055;1; UVC ;2,85;2,99;-0,01587678;-0,005033136;2;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;  ;20;21;  ;  ;  ;  ;  ;  ;  ;  ;240;  ;580,46;620,07;7,284076;0,09662209;2786;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;2;1274703;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;15,08;17,96;1,943697;0,1025817;196;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;2;1274703;3,12448E+12; 4X50 SCHWEP AGRUME ; SCHWEPPES AGRUM PET4X50CL ; SCHWEPPES ; ORANGINA SCHWEPPES ;3,77;4,19;3,97;0,055;4; UVC ;15,08;17,96;1,943697;0,1025817;49;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;10;1029748;1;  ;  ;  ;  ;  ;  ;  ;  ;7;  ;11,69;12,95;0,5848815;0,04281005;17;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;10;1029748;3,12448E+12; SCHWEP.ZERO LEMON ; SCHWEPPES ZERO LEMON 1,5L ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,67;1,85;1,75;0,055;7; UVC ;11,69;12,95;0,5848815;0,04281005;17;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;10;20482;1;  ;  ;  ;  ;  ;  ;  ;  ;34;  ;57,46;64,59;3,762749;0,05521886;299;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;10;20482;3,12448E+12; SCHWEPPES AGRUMES ; SCHWEPPES AGRUMES ZERO 1, ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,69;1,91;1,81;0,055;34; UVC ;57,46;64,59;3,762749;0,05521886;299;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;40;1008465;1;  ;  ;  ;  ;  ;  ;  ;  ;23;  ;40,71;41,86;-1,032275;-0,02337457;232;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;40;1008465;3,12448E+12; PET 1.5L SCHWEPPES ; PET 1.5L SCHWEPPES LEMON ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,77;1,82;1,73;0,055;23; UVC ;40,71;41,86;-1,032275;-0,02337457;232;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;41;89836;1;  ;  ;  ;  ;  ;  ;  ;  ;9;  ;31,86;32,31;-1,234408;-0,03621339;138;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;41;89836;5,41022E+12; 6X33CL SCHWEPPES L ; 6X33CL SCHWEPPES LEMON BT ; SCHWEPPES ; ORANGINA SCHWEPPES ;3,54;3,59;3,4;0,055;9; UVC ;31,86;32,31;-1,234408;-0,03621339;23;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;41;1544645;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;15,05;18,75;2,722512;0,1376309;66;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;41;1544645;5,41022E+12; CAN 6X33CL GIN LEM ; CAN 6X33CL GIN LEMON SLIM ; GINI ; ORANGINA SCHWEPPES ;3,01;3,75;3,55;0,055;5; UVC ;15,05;18,75;2,722512;0,1376309;11;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;50;1348562;1;  ;  ;  ;  ;  ;  ;  ;  ;8;  ;13,68;17,52;2,926635;0,1583368;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;50;1348562;3,12448E+12; 1,5L SCWHEPP POMM ; SCHWEPPES POMM PET 1.5L ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,71;2,19;2,08;0,055;8; UVC ;13,68;17,52;2,926635;0,1583368;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;50;2745718;1;  ;  ;  ;  ;  ;  ;  ;  ;4;  ;2,88;5,8;2,61763;0,4277873;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;50;2745718;3,56007E+12; PET 1,5L SODA POMM ; PET 1,5L SODA POMME CERIS ; CRF-CDM ; SOURCES ALMA FACTURA ;0,72;1,45;1,37;0,055;4; UVC ;2,88;5,8;2,61763;0,4277873;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;52;1043157;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;14,85;13,35;-2,195971;-0,1559168;66;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;52;1043157;3,12448E+12; BLE 75CL CHAMPOMY ; BLE 75CL CHAMPOMY GOLD ; CHAMPOMY ; ORANGINA SCHWEPPES ;2,97;2,67;2,53;0,055;5; UVC ;14,85;13,35;-2,195971;-0,1559168;66;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;52;1009103;1;  ;  ;  ;  ;  ;  ;  ;  ;41;  ;125,46;109,47;-21,69697;-0,1878674;300;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;52;1009103;3,1922E+12; BLE 75CL CHAMPOMY ; BLE 75CL CHAMPOMY LORIGI ; CHAMPOMY ; ORANGINA SCHWEPPES ;3,06;2,67;2,53;0,055;41; UVC ;125,46;109,47;-21,69697;-0,1878674;300;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;52;1152163;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;1,13;2,75;1,476635;0,5089651;73;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;52;1152163;3,56007E+12; BLE 75CL JUS POMME ; BLE 75CL JUS POMME PETIL. ; CRF SENSAT ; CELLIERS ASSOCIES ;1,13;2,75;2,61;0,055;1; UVC ;1,13;2,75;1,476635;0,5089651;73;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;60;2351644;1;  ;  ;  ;  ;  ;  ;  ;  ;18;  ;26,64;31,06;2,800758;0,08547158;31;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;60;2351644;3,12448E+12; SCHWEPPES AGRUM 1L ; SCHWEPPES AGRUM 1L ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,48;1,76;1,67;0,055;18; UVC ;26,64;31,06;2,800758;0,08547158;31;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;60;1008466;1;  ;  ;  ;  ;  ;  ;  ;  ;36;  ;66,24;69,39;-0,4674881;-0,006385888;254;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;60;1008466;3,12448E+12; PET 1,5L SCHWEPPES ; PET 1,5L SCHWEPPES AGRUME ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,84;1,95;1,85;0,055;36; UVC ;66,24;69,39;-0,4674881;-0,006385888;254;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;60;1272213;1;  ;  ;  ;  ;  ;  ;  ;  ;5;  ;3,05;7,95;4,485545;0,5348052;22;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;60;1272213;3,56007E+12; PET 1.5L SODA AGRU ; PET 1.5L SODA AGRUMES CRF ; CRF SENSAT ; SOURCES ALMA FACTURA ;0,61;1,59;1,51;0,055;5; UVC ;3,05;7,95;4,485545;0,5348052;22;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;61;3047237;2;  ;  ;  ;  ;  ;  ;  ;  ;11;  ;62,7;70,13;3,773933;0,05275074;654;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;61;3047237;3,12448E+12; 24X33CL AGRUM SCHW ; SCHWEP.SLIM AGRUM 24X33CL ; SCHWEPPES ; ORANGINA SCHWEPPES ;12,02;13,27;12,58;0,055;3; UVC ;36,06;39,81;1,674597;0,03987179;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;61;3047237;5,41022E+12; CAN 6X33CL SCHWEPP ; CAN 6X33CL SCHWEPPES AGRU ; SCHWEPPES ; ORANGINA SCHWEPPES ;3,33;3,79;3,59;0,055;8; UVC ;26,64;30,32;2,099336;0,0656297;37;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;62;1544641;1;  ;  ;  ;  ;  ;  ;  ;  ;6;  ;17,82;16,02;-2,635166;-0,1559168;58;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;62;1544641;3,12448E+12; BLE 75CL CHAMPOMY ; BLE 75CL CHAMPOMY PINK ; CHAMPOMY ; ORANGINA SCHWEPPES ;2,97;2,67;2,53;0,055;6; UVC ;17,82;16,02;-2,635166;-0,1559168;58;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;62;1372358;1;  ;  ;  ;  ;  ;  ;  ;  ;7;  ;32,34;38,85;4,484644;0,1094169;144;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;62;1372358;3,12448E+12; SCHWEPPES AGRUM ; SCHWEPPES AGRUM 12X15CL ; SCHWEPPES ; ORANGINA SCHWEPPES ;4,62;5,55;5,26;0,055;7; UVC ;32,34;38,85;4,484644;0,1094169;12;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;62;1115899;1;  ;  ;  ;  ;  ;  ;  ;  ;8;  ;26,72;30;1,716019;0,05421861;126;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;62;1115899;5,41022E+12; CAN 6X33CL SCHWEPP ; CAN 6X33CL SCHWEPPES ZERO ; SCHWEPPES ; ORANGINA SCHWEPPES ;3,34;3,75;3,55;0,055;8; UVC ;26,72;30;1,716019;0,05421861;21;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;99;3225562;1;  ;  ;  ;  ;  ;  ;  ;  ;7;  ;10,43;13,93;2,773792;0,1887427;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;99;3225562;3,12448E+12; 1L PULCO CITRONNAD ; 1L PULCO CITRONNADE PETI ; PULCO ; ORANGINA SCHWEPPES ;1,49;1,99;1,89;0,055;7; UVC ;10,43;13,93;2,773792;0,1887427;14;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;99;3953046;1;  ;  ;  ;  ;  ;  ;  ;  ;1;  ;4,67;5,43;0,4769194;0,08325163;66;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;2; BASE EXTRAIT NATUREL DE FRUITS ;99;3953046;3,12448E+12; BLE 6X25CL SCHWEPP ; BLE 6X25CL SCHWEPPES AGRU ; SCHWEPPES ; ORANGINA SCHWEPPES ;4,67;5,43;5,15;0,055;1; UVC ;4,67;5,43;0,4769194;0,08325163;11;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;  ;16;16;  ;  ;  ;  ;  ;  ;  ;  ;120;  ;193,61;250,26;43,60327;0,2022367;1591;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;9,9E+13;1;  ;  ;  ;  ;  ;  ;  ;  ;24;  ;16,56;23,76;5,961327;0,2378176;646;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;9,9E+13;7,45605E+11; GANGSTAR ; GANGSTAR ;  ; ADNIGHT ;0,69;0,99;0,94;0,055;24; UVC ;16,56;23,76;5,961327;0,2378176;646;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;22305;1;  ;  ;  ;  ;  ;  ;  ;  ;7;  ;12,25;13,93;0,9537914;0,06490077;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;22305;3,12448E+12; GINI LEMON 1.5L ; GINI SODA LEMON PET 1.5L ; GINI ; ORANGINA SCHWEPPES ;1,75;1,99;1,89;0,055;7; UVC ;12,25;13,93;0,9537914;0,06490077;18;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;1009097;1;  ;  ;  ;  ;  ;  ;  ;  ;17;  ;31,11;33,15;0,311801;0,008915412;225;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;1009097;3,12448E+12; 1,5L SCHWEPPES IND ; 1,5L SCHWEPPES INDIAN TON ; SCHWEPPES ; ORANGINA SCHWEPPES ;1,83;1,95;1,85;0,055;17; UVC ;31,11;33,15;0,311801;0,008915412;225;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;1050504;1;  ;  ;  ;  ;  ;  ;  ;  ;14;  ;7,84;11,06;2,643412;0,2265465;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;1050504;3,27019E+12; PET 1.5L TONIC CRF ; PET 1.5L TONIC CRF CLASSI ; CRF CLASS ; LAITERIE SAINT DENIS ;0,56;0,79;0,75;0,055;14; UVC ;7,84;11,06;2,643412;0,2265465;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;2555159;1;  ;  ;  ;  ;  ;  ;  ;  ;9;  ;3,87;8,01;3,722417;0,4404941;16;  ;  
1; PGC ;10; BOISSONS ;100; SOFTS DRINKS ;1000; GAZEIFIES ;3; TONICS & BITTER ;1;2555159;3,56007E+12; PET 1,5L TONIC ZER ; PET 1,5L TONIC ZERO CRF S ; CRF SENSAT ; LAITERIE SAINT DENIS ;0,43;0,89;0,84;0,055;9; UVC ;3,87;8,01;3,722417;0,4404941;16;  ;  
