  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:51 ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 003 ; 0000003800596 ; 3560071426705 ; 300G SAL.TABOULE C ; 300G SAL.TABOULE CREV.CRF ; CRF CLASS ; MIX BUFFET ; 1,18 ; 2,15 ; 2,04 ; 0,055 ; 13,000 ; UVC ; 15,34 ; 27,95 ; 11,15289 ; 0,3782276 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 004 ; 0000000076505 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 28,44 ; 45,9 ; 15,06711 ; 0,3111464 ; 17,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 004 ; 0000000076505 ; 3281780060409 ; MUSEAU PORC LYONN ; MUSEAU DE PORC LYONNAISE ; MARTINET ; MARTINET ; 1,58 ; 2,55 ; 2,42 ; 0,055 ; 18,000 ; UVC ; 28,44 ; 45,9 ; 15,06711 ; 0,3111464 ; 17,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 004 ; 0000003800597 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 37,000 ;  ; 37,37 ; 72,15 ; 31,01863 ; 0,4075058 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 004 ; 0000003800597 ; 3560071426712 ; 300G MUSEAU DE POR ; 300G MUSEAU DE PORC CRF C ; CRF CLASS ; MARTINET ; 1,01 ; 1,95 ; 1,85 ; 0,055 ; 37,000 ; UVC ; 37,37 ; 72,15 ; 31,01863 ; 0,4075058 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000003121311 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 30,000 ;  ; 43,5 ; 59,7 ; 13,08768 ; 0,2077953 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000003121311 ; 3083681148640 ; 320G CELERI FROM B ; 320G CELERI FROMA BLC DNP ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,45 ; 1,99 ; 1,89 ; 0,055 ; 30,000 ; UVC ; 43,5 ; 59,7 ; 13,08768 ; 0,2077953 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000001384069 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 13,000 ;  ; 27,17 ; 40,17 ; 10,90583 ; 0,2573383 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000001384069 ; 3083681148657 ; 500G CELERI FROM B ; 500G CELERI FROMA BLC DNP ; BONDUELLE ; BONDUELLE TRAITEUR ; 2,09 ; 3,09 ; 2,93 ; 0,055 ; 13,000 ; UVC ; 27,17 ; 40,17 ; 10,90583 ; 0,2573383 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000001160514 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 6,84 ; 9,4 ; 2,069952 ; 0,2087277 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000001160514 ; 3083681149975 ; 320G CONC FROM BLC ; 320G CONCOMBRE FROM BLANC ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,71 ; 2,35 ; 2,23 ; 0,055 ; 4,000 ; UVC ; 6,84 ; 9,4 ; 2,069952 ; 0,2087277 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000000066559 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 61,000 ;  ; 51,24 ; 60,39 ; 6,001706 ; 0,09420137 ; 19,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000000066559 ; 3270190207535 ; 300G CELERI REMOUL ; 300G CELERI REMOULADE CRF ; CRF CLASS ; MIX BUFFET ; 0,84 ; 0,99 ; 0,94 ; 0,055 ; 61,000 ; UVC ; 51,24 ; 60,39 ; 6,001706 ; 0,09420137 ; 19,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000001183980 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 25,000 ;  ; 24,25 ; 39,75 ; 13,42772 ; 0,3201937 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 010 ; 0000001183980 ; 3270190207542 ; 500G CELERI CRF CL ; 500G CELERI CRF CLASSIC ; CRF CLASS ; MARTINET ; 0,97 ; 1,59 ; 1,51 ; 0,055 ; 25,000 ; UVC ; 24,25 ; 39,75 ; 13,42772 ; 0,3201937 ; 13,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001515464 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 10,8 ; 17,45 ; 5,740284 ; 0,3118067 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001515464 ; 3083681055429 ; PIEMONTAISE POULET ; BOND.PIEMONT.POULET 320G ; BONDUELLE ; BONDUELLE TRAITEUR ; 2,16 ; 3,49 ; 3,31 ; 0,055 ; 5,000 ; UVC ; 10,8 ; 17,45 ; 5,740284 ; 0,3118067 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001076450 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 22,000 ;  ; 42,46 ; 61,38 ; 15,72009 ; 0,2427593 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001076450 ; 3083681124668 ; PIEMONTAISE JAMBON ; PIEMONTAISE JAMBON 320G ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,93 ; 2,79 ; 2,64 ; 0,055 ; 22,000 ; UVC ; 42,46 ; 61,38 ; 15,72009 ; 0,2427593 ; 10,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001042912 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 23,76 ; 31,92 ; 6,495924 ; 0,1928971 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001042912 ; 3083681124699 ; 500G PIEM JAMBON B ; 500G PIEMONTAISE JAMB BDL ; BONDUELLE ; BONDUELLE TRAITEUR ; 2,97 ; 3,99 ; 3,78 ; 0,055 ; 8,000 ; UVC ; 23,76 ; 31,92 ; 6,495924 ; 0,1928971 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000000070071 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 65,000 ;  ; 69,55 ; 113,75 ; 38,26991 ; 0,3188993 ; 35,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000000070071 ; 3270190207474 ; 300G PIEMONTAISE J ; 300G PIEMONTAISE JAMB CRF ; CRF CLASS ; MIX BUFFET ; 1,07 ; 1,75 ; 1,66 ; 0,055 ; 65,000 ; UVC ; 69,55 ; 113,75 ; 38,26991 ; 0,3188993 ; 35,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001183944 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 24,000 ;  ; 35,04 ; 59,76 ; 21,60455 ; 0,3426748 ; 23,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 011 ; 0000001183944 ; 3270190207481 ; 500G PIEMONTAISE J ; 500G PIEMONTAISE JAMB. CR ; CRF CLASS ; LA BELLE HENRIETTE ; 1,46 ; 2,49 ; 2,36 ; 0,055 ; 24,000 ; UVC ; 35,04 ; 59,76 ; 21,60455 ; 0,3426748 ; 23,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000000070713 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 13,000 ;  ; 19,89 ; 31,85 ; 10,29957 ; 0,306519 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000000070713 ; 3083680566131 ; MACEDOINE LEG.300G ; MACEDOINE LEGUMES 320G ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,53 ; 2,45 ; 2,32 ; 0,055 ; 13,000 ; UVC ; 19,89 ; 31,85 ; 10,29957 ; 0,306519 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000002187400 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 11,15 ; 16,45 ; 4,442417 ; 0,255977 ; 17,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000002187400 ; 3083680603119 ; COLESLAW BONDUELLE ; BONDUELLE COLESLAW 500G ; BONDUELLE ; BONDUELLE TRAITEUR ; 2,23 ; 2,39 ; 2,27 ; 0,055 ; 5,000 ; UVC ; 11,15 ; 16,45 ; 4,442417 ; 0,255977 ; 17,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000003133485 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 8,05 ; 11,95 ; 3,277014 ; 0,2599309 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000003133485 ; 3083681081640 ; BONDUELLE COLESLAW ; BONDUELLE COLESLAW 320G ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,61 ; 2,39 ; 2,27 ; 0,055 ; 5,000 ; UVC ; 8,05 ; 11,95 ; 3,277014 ; 0,2599309 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000003800595 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 9,84 ; 22,68 ; 11,65763 ; 0,4872084 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 012 ; 0000003800595 ; 3560071263379 ; 300G MACEDOINE CRF ; 300G MACEDOINE CRF CLASSI ; CRF CLASS ; BONDUELLE TRAITEUR ; 0,82 ; 1,89 ; 1,79 ; 0,055 ; 12,000 ; UVC ; 9,84 ; 22,68 ; 11,65763 ; 0,4872084 ; 14,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 020 ; 0000001383058 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 4,5 ; 8,07 ; 3,149289 ; 0,3699019 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 020 ; 0000001383058 ; 3281780066609 ; TORTI AU SURIMI ; TORTI AU SURIMI 300G ; MARTINET ; MARTINET ; 1,5 ; 2,69 ; 2,55 ; 0,055 ; 3,000 ; UVC ; 4,5 ; 8,07 ; 3,149289 ; 0,3699019 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 020 ; 0000002145265 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 20,000 ;  ; 31,6 ; 51,8 ; 17,49953 ; 0,3202168 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 020 ; 0000002145265 ; 3560070899838 ; 300G SAL.ALASKA SU ; 300G SAL.ALASKA SURI/ANA ; CRF CLASS ; MIX BUFFET ; 1,58 ; 2,59 ; 2,45 ; 0,055 ; 20,000 ; UVC ; 31,6 ; 51,8 ; 17,49953 ; 0,3202168 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000001260078 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 8,88 ; 13,16 ; 3,593934 ; 0,2588581 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000001260078 ; 3083680806008 ; TORTI CONCOMB SAUM ; TORTI.CONCOMBRE.SAUM.300G ; BONDUELLE ; BONDUELLE TRAITEUR ; 2,22 ; 3,29 ; 3,12 ; 0,055 ; 4,000 ; UVC ; 8,88 ; 13,16 ; 3,593934 ; 0,2588581 ; 11,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003123915 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 17,000 ;  ; 30,6 ; 39,95 ; 7,267299 ; 0,1724264 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003123915 ; 3083681081596 ; RIZ PROVENC.THON/B ; RIZ PROVENC.THON/BAS.320G ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,8 ; 2,35 ; 2,23 ; 0,055 ; 17,000 ; UVC ; 30,6 ; 39,95 ; 7,267299 ; 0,1724264 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003121212 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 29,16 ; 44,82 ; 13,32341 ; 0,2817677 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003121212 ; 3083681081695 ; COLESLAW SCE DOUCE ; COLESLAW SAUCE DOUCE 320G ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,62 ; 2,49 ; 2,36 ; 0,055 ; 18,000 ; UVC ; 29,16 ; 44,82 ; 13,32341 ; 0,2817677 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003211152 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 13,68 ; 22,74 ; 7,874502 ; 0,3282315 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003211152 ; 3083681085150 ; 250G DUO QUINOA PO ; DUO QUINOA POIS DOUX 250G ; BONDUELLE ; BONDUELLE TRAITEUR ; 2,28 ; 3,79 ; 3,59 ; 0,055 ; 6,000 ; UVC ; 13,68 ; 22,74 ; 7,874502 ; 0,3282315 ; 5,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003956476 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 26,000 ;  ; 45,24 ; 56,94 ; 8,731564 ; 0,1453524 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003956476 ; 3083681149586 ; 300G RIZ A LA BASQ ; 300G RIZ A LA BASQUAISE ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,74 ; 2,69 ; 2,55 ; 0,055 ; 26,000 ; UVC ; 45,24 ; 56,94 ; 8,731564 ; 0,1453524 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003004062 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 4,71 ; 8,97 ; 3,79237 ; 0,4007428 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000003004062 ; 3281780889994 ; SALADE DE QUINOA S ; SALADE DE QUINOA S/GLUTEN ; MARTINET ; MARTINET ; 1,57 ; 2,99 ; 2,83 ; 0,055 ; 3,000 ; UVC ; 4,71 ; 8,97 ; 3,79237 ; 0,4007428 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000004196473 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 18,000 ;  ; 29,52 ; 43,02 ; 11,25725 ; 0,248033 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000004196473 ; 3560071457617 ; 300G SAL. INDIENNE ; 300G SAL. INDIENNE CRF SE ; CRF SENSAT ; MIX BUFFET ; 1,64 ; 2,39 ; 2,27 ; 0,055 ; 18,000 ; UVC ; 29,52 ; 43,02 ; 11,25725 ; 0,248033 ; 9,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000004121642 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 12,000 ;  ; 19,68 ; 34,68 ; 13,19204 ; 0,3605623 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 001 ; SALADES A PARTAGER ; 099 ; 0000004121642 ; 3560071457631 ; 300G SAL. LA MEXIC ; 300G SAL. LA MEXICAINE CR ; CRF SENSAT ; MIX BUFFET ; 1,64 ; 2,89 ; 2,74 ; 0,055 ; 12,000 ; UVC ; 19,68 ; 34,68 ; 13,19204 ; 0,3605623 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ;  ; 39 ; 39 ;  ;  ;  ;  ;  ;  ;  ;  ; 567,000 ;  ; 1546,91 ; 1953,84 ; 269,7733 ; 0,1553217 ; 285,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001100600 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 9,59 ; 13,93 ; 3,613791 ; 0,2459006 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001100600 ; 3083681055306 ; TABOULE POULET ROT ; TABOULE POULET ROTI 180G ; BONDUELLE ; BONDUELLE TRAITEUR ; 1,37 ; 1,99 ; 1,89 ; 0,055 ; 7,000 ; UVC ; 9,59 ; 13,93 ; 3,613791 ; 0,2459006 ; 0,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000004221426 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 18,72 ; 26,1 ; 5,007273 ; 0,1744087 ; 1,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000004221426 ; 3242271000663 ; 240G SLD GARDN PLT ; 240G SLD GARD PLT PANE X4 ; SODEBO ; SODEBO ; 3,12 ; 4,35 ; 4,12 ; 0,1 ; 6,000 ; UVC ; 18,72 ; 26,1 ; 5,007273 ; 0,1744087 ; 1,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000002528786 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 14,000 ;  ; 47,88 ; 65,1 ; 11,30182 ; 0,1578246 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000002528786 ; 3242274000554 ; 320G SALADE VENEZI ; 320G SALADE VENEZIA SODEB ; SODEBO ; SODEBO ; 3,42 ; 4,65 ; 4,23 ; 0,1 ; 14,000 ; UVC ; 47,88 ; 65,1 ; 11,30182 ; 0,1578246 ; 2,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001528077 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 16,000 ;  ; 50,24 ; 63,84 ; 7,796364 ; 0,1110214 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001528077 ; 3242274002053 ; 320G SALADE ANTIBE ; SODEBO SALADE ANTIBES 320 ; SODEBO ; SODEBO ; 3,14 ; 3,99 ; 3,63 ; 0,1 ; 16,000 ; UVC ; 50,24 ; 63,84 ; 7,796364 ; 0,1110214 ; 6,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000003236542 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 31,41 ; 35,91 ; 1,235455 ; 0,03127654 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000003236542 ; 3242274004651 ; 320G SALADE AUVERG ; 320G SALADE AUVERGNATE SO ; SODEBO ; SODEBO ; 3,49 ; 5,69 ; 5,17 ; 0,1 ; 9,000 ; UVC ; 31,41 ; 35,91 ; 1,235455 ; 0,03127654 ; 8,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001591344 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 9,000 ;  ; 31,41 ; 35,91 ; 1,235455 ; 0,03127654 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001591344 ; 3242274007058 ; 320G SLDE STOCKHOL ; 320G SLDE STOCKHOLM SODEB ; SODEBO ; SODEBO ; 3,49 ; 4,95 ; 4,5 ; 0,1 ; 9,000 ; UVC ; 31,41 ; 35,91 ; 1,235455 ; 0,03127654 ; 7,000 ;  ;  
 01 ; PGC ; 25 ; P.L.S. ; 255 ; TRAITEUR ; 2550 ; ENTREES TRAITEUR ; 002 ; SNACKING SALADES ET SNACKS CHA ; 001 ; 0000001527808 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 57,000 ;  ; 179,55 ; 190,95 ; -5,959091 ; -0,02837054 ; 7,000 ;  ;  
